video,user,mae,rmse
18,26,34.16301727294922,46.279605865478516
18,26,14.495259284973145,21.651687622070312
18,26,20.788639068603516,28.652568817138672
18,26,44.45607376098633,73.41051483154297
18,26,23.34955596923828,34.29977035522461
18,26,51.43000030517578,91.7647476196289
18,26,14.804569244384766,18.674036026000977
18,26,22.690128326416016,28.442401885986328
18,26,29.86069679260254,50.48349380493164
18,26,9.61934757232666,12.956670761108398
4,48,14.316670417785645,17.0482234954834
4,48,21.63488006591797,27.09467887878418
4,48,13.822012901306152,19.668025970458984
4,48,11.3839111328125,15.35409927368164
4,48,9.110148429870605,10.899333000183105
4,48,11.857708930969238,18.991682052612305
4,48,20.36226463317871,30.331890106201172
4,48,11.933974266052246,16.463088989257812
4,48,5.131089210510254,6.503383159637451
4,48,17.742021560668945,26.484169006347656
4,48,17.13302993774414,25.863100051879883
4,48,8.41737174987793,11.312554359436035
4,48,19.95230484008789,34.259788513183594
4,48,7.198009014129639,9.526596069335938
8,4,18.639232635498047,27.788930892944336
8,4,23.709815979003906,36.76024627685547
8,4,16.51381492614746,21.81214141845703
8,4,36.29199981689453,65.54694366455078
8,4,28.758060455322266,44.95012664794922
8,4,10.176779747009277,13.767868995666504
8,4,41.841697692871094,67.76976776123047
8,4,37.44813919067383,49.89744186401367
8,4,19.003515243530273,28.35759735107422
8,4,12.691731452941895,19.824779510498047
8,4,19.748226165771484,31.165651321411133
8,4,15.34706974029541,20.845611572265625
8,4,16.295801162719727,24.76032257080078
8,4,15.93674373626709,23.289525985717773
14,26,7.141530990600586,10.297491073608398
14,26,6.5528459548950195,9.39100170135498
14,26,8.13691520690918,10.645835876464844
14,26,35.04829406738281,52.9884147644043
14,26,14.74428939819336,17.477832794189453
14,26,6.689045429229736,7.294754505157471
14,26,9.161947250366211,12.618840217590332
14,26,6.319790840148926,8.387809753417969
14,26,6.641686916351318,8.730464935302734
14,26,19.0552921295166,27.84747314453125
14,26,10.436416625976562,12.149789810180664
14,26,4.59377908706665,5.609951019287109
14,26,11.146849632263184,15.061763763427734
14,26,6.60447883605957,8.649633407592773
4,47,5.566475868225098,6.478877067565918
4,47,28.47369384765625,43.74726867675781
4,47,11.729419708251953,17.254945755004883
4,47,14.006684303283691,19.178590774536133
4,47,8.320564270019531,9.431632041931152
4,47,5.472065448760986,6.306331634521484
4,47,5.67392635345459,6.82989501953125
4,47,12.892531394958496,17.897573471069336
4,47,14.165356636047363,20.449813842773438
4,47,6.123011589050293,6.999744415283203
4,47,12.593602180480957,15.726977348327637
4,47,5.77491569519043,6.664527893066406
4,47,32.39385223388672,91.7955093383789
4,47,5.375456809997559,5.979099750518799
24,53,15.757040023803711,16.72640609741211
24,53,25.088665008544922,41.993568420410156
24,53,23.10256004333496,28.503440856933594
24,53,12.89266586303711,13.371294975280762
24,53,15.018366813659668,19.59927749633789
24,53,47.358642578125,83.5976791381836
24,53,16.104536056518555,22.609588623046875
24,53,12.216043472290039,12.50464916229248
24,53,33.05704116821289,42.4102668762207
24,53,13.58638858795166,15.963994026184082
24,53,23.37456512451172,30.98512840270996
24,53,23.9165096282959,72.22584533691406
24,53,13.65428638458252,17.915456771850586
24,53,17.459928512573242,22.641796112060547
8,53,17.880964279174805,25.47968864440918
8,53,7.7255024909973145,8.028035163879395
8,53,14.12303638458252,20.31057357788086
8,53,37.3261604309082,49.895111083984375
8,53,7.437459945678711,9.206488609313965
8,53,21.87171173095703,35.53596496582031
8,53,6.460704326629639,8.16574764251709
8,53,11.85414981842041,16.14276695251465
8,53,21.82941246032715,34.5783576965332
8,53,7.114531517028809,8.202849388122559
8,53,33.44359588623047,42.245811462402344
8,53,43.381553649902344,76.66941833496094
8,53,17.865262985229492,21.782169342041016
8,53,11.770673751831055,17.170129776000977
8,45,16.221569061279297,17.631132125854492
8,45,5.599532127380371,7.142429828643799
8,45,16.200702667236328,17.553621292114258
8,45,6.748104572296143,8.308910369873047
8,45,16.160966873168945,17.51708221435547
